product_id,product_name,sku,category,brand,price,discount_percent,stock_quantity,description,rating,is_active,created_at
5271,Headphone Model 982,SKU-105271,Audio,Samsung,177,5,898,Headphone Model 982 by Samsung,3.3,TRUE,2025-08-04T07:11:55.220
5272,Printer Model 487,SKU-105272,Office Equipment,Apple,660,3,220,Printer Model 487 by Apple,3.9,TRUE,2025-01-06T07:11:55.220
5273,Laptop Model 539,SKU-105273,Laptops,Apple,732,1,761,Laptop Model 539 by Apple,3.4,TRUE,2025-08-01T07:11:55.220
5274,Laptop Model 431,SKU-105274,Laptops,Asus,971,17,942,Laptop Model 431 by Asus,2.2,TRUE,2025-06-12T07:11:55.220
5275,Smartphone Model 851,SKU-105275,Mobile Phones,Asus,544,28,389,Smartphone Model 851 by Asus,4.6,TRUE,2025-12-16T07:11:55.220
5276,Keyboard Model 573,SKU-105276,Computer Accessories,Acer,68,42,434,Keyboard Model 573 by Acer,4.5,TRUE,2023-10-22T07:11:55.220
5277,Camera Model 758,SKU-105277,Cameras,HP,568,48,160,Camera Model 758 by HP,4.2,TRUE,2025-02-18T07:11:55.220
5278,Smart Watch Model 867,SKU-105278,Wearables,Sony,358,35,989,Smart Watch Model 867 by Sony,2.1,TRUE,2024-12-05T07:11:55.220
5279,Monitor Model 209,SKU-105279,Computer Accessories,Xiaomi,326,26,215,Monitor Model 209 by Xiaomi,2.8,TRUE,2024-03-24T07:11:55.220
5280,Printer Model 383,SKU-105280,Office Equipment,Sony,495,31,678,Printer Model 383 by Sony,4.2,TRUE,2024-05-17T07:11:55.220
5281,Printer Model 386,SKU-105281,Office Equipment,Asus,532,5,924,Printer Model 386 by Asus,2.9,TRUE,2025-06-20T07:11:55.220
5282,Headphone Model 319,SKU-105282,Audio,Lenovo,324,17,282,Headphone Model 319 by Lenovo,4.7,TRUE,2024-10-06T07:11:55.220
5283,Laptop Model 304,SKU-105283,Laptops,Xiaomi,1655,13,650,Laptop Model 304 by Xiaomi,2.7,TRUE,2023-09-27T07:11:55.220
5284,Printer Model 109,SKU-105284,Office Equipment,HP,192,38,261,Printer Model 109 by HP,4.2,TRUE,2023-07-05T07:11:55.220
5285,Printer Model 580,SKU-105285,Office Equipment,Samsung,280,44,882,Printer Model 580 by Samsung,2.9,TRUE,2025-02-11T07:11:55.220
5286,Camera Model 916,SKU-105286,Cameras,Acer,823,1,158,Camera Model 916 by Acer,1.4,TRUE,2025-12-23T07:11:55.220
5287,Tablet Model 654,SKU-105287,Tablets,HP,748,10,978,Tablet Model 654 by HP,1.1,TRUE,2024-05-03T07:11:55.222
5288,Smart Watch Model 411,SKU-105288,Wearables,Asus,598,33,788,Smart Watch Model 411 by Asus,3.4,TRUE,2025-11-21T07:11:55.222
5289,Tablet Model 285,SKU-105289,Tablets,Samsung,651,43,422,Tablet Model 285 by Samsung,3,TRUE,2024-08-11T07:11:55.222
5290,Tablet Model 754,SKU-105290,Tablets,Apple,759,36,365,Tablet Model 754 by Apple,4.5,TRUE,2023-06-05T07:11:55.222
5291,Smartphone Model 806,SKU-105291,Mobile Phones,Samsung,784,24,574,Smartphone Model 806 by Samsung,3.4,TRUE,2025-03-18T07:11:55.222
5292,Laptop Model 140,SKU-105292,Laptops,Lenovo,1376,42,620,Laptop Model 140 by Lenovo,4.1,TRUE,2024-01-04T07:11:55.222
5293,Smart Watch Model 334,SKU-105293,Wearables,Logitech,455,38,830,Smart Watch Model 334 by Logitech,3.9,TRUE,2025-12-15T07:11:55.222
5294,Camera Model 238,SKU-105294,Cameras,Apple,730,31,973,Camera Model 238 by Apple,3.5,TRUE,2024-03-04T07:11:55.222
5295,Keyboard Model 534,SKU-105295,Computer Accessories,Xiaomi,260,42,592,Keyboard Model 534 by Xiaomi,3.2,TRUE,2024-10-11T07:11:55.222
5296,Smart Watch Model 262,SKU-105296,Wearables,Asus,254,20,882,Smart Watch Model 262 by Asus,4.6,TRUE,2024-09-28T07:11:55.222
5297,Mouse Model 160,SKU-105297,Computer Accessories,Lenovo,260,28,268,Mouse Model 160 by Lenovo,3.5,TRUE,2023-11-12T07:11:55.222
5298,Mouse Model 750,SKU-105298,Computer Accessories,Lenovo,154,31,104,Mouse Model 750 by Lenovo,3.1,TRUE,2024-02-22T07:11:55.222
5299,Smart Watch Model 308,SKU-105299,Wearables,Logitech,227,0,130,Smart Watch Model 308 by Logitech,1.9,TRUE,2025-12-13T07:11:55.222
5300,Mouse Model 527,SKU-105300,Computer Accessories,Samsung,324,41,565,Mouse Model 527 by Samsung,4.3,TRUE,2024-08-13T07:11:55.222
5301,Keyboard Model 374,SKU-105301,Computer Accessories,Logitech,222,17,749,Keyboard Model 374 by Logitech,1.9,TRUE,2023-11-13T07:11:55.222
5302,Camera Model 192,SKU-105302,Cameras,Lenovo,931,25,644,Camera Model 192 by Lenovo,3,TRUE,2025-07-28T07:11:55.222
5303,Smartphone Model 762,SKU-105303,Mobile Phones,Xiaomi,1381,0,221,Smartphone Model 762 by Xiaomi,4.7,TRUE,2025-08-17T07:11:55.222
5304,Printer Model 715,SKU-105304,Office Equipment,Dell,317,17,327,Printer Model 715 by Dell,4.1,TRUE,2025-10-31T07:11:55.222
5305,Tablet Model 822,SKU-105305,Tablets,HP,674,29,354,Tablet Model 822 by HP,4.5,TRUE,2024-11-19T07:11:55.222
5306,Keyboard Model 351,SKU-105306,Computer Accessories,Sony,324,31,594,Keyboard Model 351 by Sony,1.3,TRUE,2024-06-16T07:11:55.222
5307,Smart Watch Model 722,SKU-105307,Wearables,Sony,317,33,959,Smart Watch Model 722 by Sony,1.1,TRUE,2023-10-09T07:11:55.222
5308,Headphone Model 464,SKU-105308,Audio,Asus,242,34,246,Headphone Model 464 by Asus,2.1,TRUE,2025-11-05T07:11:55.222
5309,Laptop Model 262,SKU-105309,Laptops,Acer,2038,42,866,Laptop Model 262 by Acer,3.9,TRUE,2025-04-28T07:11:55.222
5310,Printer Model 258,SKU-105310,Office Equipment,Asus,785,7,267,Printer Model 258 by Asus,2.5,TRUE,2023-06-15T07:11:55.222
5311,Headphone Model 805,SKU-105311,Audio,HP,118,19,697,Headphone Model 805 by HP,2.5,TRUE,2023-10-28T07:11:55.222
5312,Monitor Model 355,SKU-105312,Computer Accessories,HP,317,13,579,Monitor Model 355 by HP,1.2,FALSE,2024-11-26T07:11:55.222
5313,Monitor Model 802,SKU-105313,Computer Accessories,Dell,185,34,425,Monitor Model 802 by Dell,3.7,TRUE,2023-07-27T07:11:55.222
5314,Mouse Model 503,SKU-105314,Computer Accessories,Acer,68,21,950,Mouse Model 503 by Acer,2.9,TRUE,2025-07-02T07:11:55.222
5315,Tablet Model 304,SKU-105315,Tablets,Sony,957,7,619,Tablet Model 304 by Sony,4.4,TRUE,2025-03-31T07:11:55.222
5316,Camera Model 508,SKU-105316,Cameras,Apple,2126,41,689,Camera Model 508 by Apple,4.1,TRUE,2025-06-07T07:11:55.222
5317,Monitor Model 502,SKU-105317,Computer Accessories,Asus,87,0,425,Monitor Model 502 by Asus,2.8,TRUE,2023-06-06T07:11:55.222
5318,Camera Model 420,SKU-105318,Cameras,Lenovo,1566,47,366,Camera Model 420 by Lenovo,3.8,TRUE,2024-01-12T07:11:55.222
5319,Smartphone Model 278,SKU-105319,Mobile Phones,Acer,1162,28,413,Smartphone Model 278 by Acer,5,TRUE,2025-10-06T07:11:55.222
5320,Keyboard Model 422,SKU-105320,Computer Accessories,Lenovo,274,49,49,Keyboard Model 422 by Lenovo,3.2,TRUE,2024-07-11T07:11:55.222
5321,Printer Model 303,SKU-105321,Office Equipment,Acer,355,8,891,Printer Model 303 by Acer,2.8,TRUE,2023-07-30T07:11:55.222
5322,Camera Model 937,SKU-105322,Cameras,Xiaomi,2008,23,657,Camera Model 937 by Xiaomi,2.1,TRUE,2024-07-15T07:11:55.222
5323,Smartphone Model 521,SKU-105323,Mobile Phones,Lenovo,480,49,364,Smartphone Model 521 by Lenovo,5,TRUE,2024-03-31T07:11:55.222
5324,Monitor Model 861,SKU-105324,Computer Accessories,Asus,100,4,680,Monitor Model 861 by Asus,1.6,TRUE,2024-07-05T07:11:55.222
5325,Monitor Model 742,SKU-105325,Computer Accessories,Xiaomi,189,39,625,Monitor Model 742 by Xiaomi,1.8,TRUE,2025-01-09T07:11:55.222
5326,Mouse Model 514,SKU-105326,Computer Accessories,Logitech,200,26,756,Mouse Model 514 by Logitech,2.5,TRUE,2025-12-26T07:11:55.222
5327,Printer Model 763,SKU-105327,Office Equipment,Acer,271,34,718,Printer Model 763 by Acer,2.9,TRUE,2025-04-07T07:11:55.222
5328,Headphone Model 929,SKU-105328,Audio,Apple,316,45,995,Headphone Model 929 by Apple,4.9,TRUE,2024-05-23T07:11:55.222
5329,Laptop Model 420,SKU-105329,Laptops,Xiaomi,1983,0,228,Laptop Model 420 by Xiaomi,3.6,TRUE,2024-01-13T07:11:55.222
5330,Monitor Model 503,SKU-105330,Computer Accessories,HP,57,38,266,Monitor Model 503 by HP,3,TRUE,2025-07-30T07:11:55.222
5331,Smart Watch Model 106,SKU-105331,Wearables,Logitech,450,27,242,Smart Watch Model 106 by Logitech,4.1,TRUE,2023-12-24T07:11:55.222
5332,Monitor Model 728,SKU-105332,Computer Accessories,Asus,49,35,674,Monitor Model 728 by Asus,2.4,TRUE,2023-09-23T07:11:55.222
5333,Camera Model 174,SKU-105333,Cameras,Lenovo,983,21,604,Camera Model 174 by Lenovo,2.3,TRUE,2026-01-04T07:11:55.222
5334,Monitor Model 147,SKU-105334,Computer Accessories,Acer,71,47,723,Monitor Model 147 by Acer,1.8,TRUE,2024-10-09T07:11:55.222
5335,Monitor Model 292,SKU-105335,Computer Accessories,Logitech,108,20,495,Monitor Model 292 by Logitech,1.5,TRUE,2024-01-12T07:11:55.222
5336,Headphone Model 144,SKU-105336,Audio,Acer,427,15,161,Headphone Model 144 by Acer,4.2,TRUE,2025-05-02T07:11:55.222
5337,Printer Model 857,SKU-105337,Office Equipment,Samsung,734,26,601,Printer Model 857 by Samsung,2.4,TRUE,2024-04-03T07:11:55.222
5338,Printer Model 482,SKU-105338,Office Equipment,HP,743,15,273,Printer Model 482 by HP,2.6,TRUE,2024-07-01T07:11:55.222
5339,Monitor Model 617,SKU-105339,Computer Accessories,HP,86,38,952,Monitor Model 617 by HP,2.8,TRUE,2024-09-28T07:11:55.222
5340,Laptop Model 519,SKU-105340,Laptops,Sony,1383,44,229,Laptop Model 519 by Sony,4.4,FALSE,2024-12-19T07:11:55.222
5341,Smartphone Model 522,SKU-105341,Mobile Phones,Logitech,963,30,701,Smartphone Model 522 by Logitech,3.1,TRUE,2025-03-27T07:11:55.222
5342,Camera Model 417,SKU-105342,Cameras,Xiaomi,1735,16,533,Camera Model 417 by Xiaomi,3.5,TRUE,2025-03-25T07:11:55.222
5343,Laptop Model 499,SKU-105343,Laptops,Asus,1778,14,146,Laptop Model 499 by Asus,3.3,TRUE,2024-06-29T07:11:55.222
5344,Monitor Model 820,SKU-105344,Computer Accessories,Xiaomi,325,26,26,Monitor Model 820 by Xiaomi,2.1,TRUE,2024-02-05T07:11:55.222
5345,Headphone Model 768,SKU-105345,Audio,Lenovo,410,8,131,Headphone Model 768 by Lenovo,3.5,TRUE,2024-07-13T07:11:55.222
5346,Smartphone Model 780,SKU-105346,Mobile Phones,Acer,369,10,488,Smartphone Model 780 by Acer,3.9,TRUE,2024-05-09T07:11:55.222
5347,Smartphone Model 851,SKU-105347,Mobile Phones,Lenovo,948,8,770,Smartphone Model 851 by Lenovo,4.1,TRUE,2024-09-11T07:11:55.222
5348,Headphone Model 766,SKU-105348,Audio,Lenovo,129,27,178,Headphone Model 766 by Lenovo,2.6,TRUE,2023-06-17T07:11:55.222
5349,Tablet Model 883,SKU-105349,Tablets,Acer,254,38,752,Tablet Model 883 by Acer,2.8,TRUE,2023-12-08T07:11:55.222
5350,Monitor Model 741,SKU-105350,Computer Accessories,Dell,127,1,503,Monitor Model 741 by Dell,3.5,TRUE,2023-05-24T07:11:55.222
5351,Camera Model 674,SKU-105351,Cameras,Samsung,1288,6,502,Camera Model 674 by Samsung,4.3,TRUE,2026-01-01T07:11:55.222
5352,Camera Model 928,SKU-105352,Cameras,Sony,1963,43,585,Camera Model 928 by Sony,2.8,TRUE,2024-10-05T07:11:55.222
5353,Laptop Model 633,SKU-105353,Laptops,Lenovo,2998,15,11,Laptop Model 633 by Lenovo,3.1,TRUE,2026-01-05T07:11:55.222
5354,Smartphone Model 164,SKU-105354,Mobile Phones,Xiaomi,1003,33,654,Smartphone Model 164 by Xiaomi,4.3,TRUE,2025-12-25T07:11:55.222
5355,Keyboard Model 367,SKU-105355,Computer Accessories,HP,279,47,791,Keyboard Model 367 by HP,3.8,TRUE,2025-07-28T07:11:55.222
5356,Printer Model 813,SKU-105356,Office Equipment,Samsung,349,2,189,Printer Model 813 by Samsung,4,TRUE,2025-03-03T07:11:55.222
5357,Smartphone Model 189,SKU-105357,Mobile Phones,Samsung,686,36,188,Smartphone Model 189 by Samsung,1.6,TRUE,2023-09-18T07:11:55.222
5358,Tablet Model 358,SKU-105358,Tablets,Logitech,402,27,941,Tablet Model 358 by Logitech,3,TRUE,2025-11-05T07:11:55.222
5359,Smart Watch Model 473,SKU-105359,Wearables,Dell,343,13,640,Smart Watch Model 473 by Dell,1.6,TRUE,2024-09-17T07:11:55.222
5360,Printer Model 770,SKU-105360,Office Equipment,Xiaomi,914,8,530,Printer Model 770 by Xiaomi,2.1,TRUE,2025-11-04T07:11:55.222
5361,Keyboard Model 267,SKU-105361,Computer Accessories,Asus,267,45,942,Keyboard Model 267 by Asus,2.7,TRUE,2025-10-28T07:11:55.222
5362,Laptop Model 588,SKU-105362,Laptops,HP,2628,12,736,Laptop Model 588 by HP,1.6,FALSE,2025-07-05T07:11:55.222
5363,Printer Model 654,SKU-105363,Office Equipment,Sony,296,25,135,Printer Model 654 by Sony,1.9,TRUE,2025-07-09T07:11:55.222
5364,Monitor Model 554,SKU-105364,Computer Accessories,Acer,281,49,338,Monitor Model 554 by Acer,3.9,FALSE,2024-03-06T07:11:55.222
5365,Laptop Model 495,SKU-105365,Laptops,HP,2018,7,907,Laptop Model 495 by HP,1.6,TRUE,2025-11-25T07:11:55.222
5366,Headphone Model 346,SKU-105366,Audio,HP,267,2,407,Headphone Model 346 by HP,2.8,TRUE,2023-12-21T07:11:55.222
5367,Laptop Model 277,SKU-105367,Laptops,Dell,830,38,597,Laptop Model 277 by Dell,3.3,TRUE,2025-03-13T07:11:55.222
5368,Headphone Model 285,SKU-105368,Audio,Asus,273,12,427,Headphone Model 285 by Asus,2,TRUE,2024-08-23T07:11:55.222
5369,Camera Model 886,SKU-105369,Cameras,Sony,494,41,154,Camera Model 886 by Sony,2.6,TRUE,2025-12-08T07:11:55.222
5370,Laptop Model 777,SKU-105370,Laptops,Dell,2932,38,935,Laptop Model 777 by Dell,3.2,TRUE,2025-03-24T07:11:55.222
5371,Mouse Model 701,SKU-105371,Computer Accessories,Acer,86,6,908,Mouse Model 701 by Acer,3.1,TRUE,2023-05-15T07:11:55.222
5372,Printer Model 546,SKU-105372,Office Equipment,HP,379,25,386,Printer Model 546 by HP,1.4,TRUE,2024-02-14T07:11:55.222
5373,Printer Model 803,SKU-105373,Office Equipment,Samsung,861,19,318,Printer Model 803 by Samsung,3.3,TRUE,2025-09-01T07:11:55.222
5374,Smart Watch Model 466,SKU-105374,Wearables,Acer,675,17,96,Smart Watch Model 466 by Acer,3.5,TRUE,2023-08-12T07:11:55.222
5375,Mouse Model 731,SKU-105375,Computer Accessories,Acer,212,32,605,Mouse Model 731 by Acer,2.4,TRUE,2025-03-07T07:11:55.222
5376,Headphone Model 587,SKU-105376,Audio,Apple,137,29,749,Headphone Model 587 by Apple,3.4,TRUE,2024-06-24T07:11:55.222
5377,Smart Watch Model 623,SKU-105377,Wearables,HP,473,20,878,Smart Watch Model 623 by HP,2.4,TRUE,2024-06-28T07:11:55.222
5378,Mouse Model 631,SKU-105378,Computer Accessories,Xiaomi,137,45,717,Mouse Model 631 by Xiaomi,3.1,TRUE,2025-02-07T07:11:55.222
5379,Headphone Model 718,SKU-105379,Audio,Sony,315,46,419,Headphone Model 718 by Sony,2.1,TRUE,2023-08-11T07:11:55.224
5380,Camera Model 859,SKU-105380,Cameras,Sony,1193,25,661,Camera Model 859 by Sony,3.1,TRUE,2024-09-18T07:11:55.224
5381,Tablet Model 187,SKU-105381,Tablets,Apple,846,7,836,Tablet Model 187 by Apple,3.4,TRUE,2023-11-27T07:11:55.224
5382,Smart Watch Model 572,SKU-105382,Wearables,Logitech,523,46,107,Smart Watch Model 572 by Logitech,2.2,TRUE,2023-05-16T07:11:55.224
5383,Headphone Model 115,SKU-105383,Audio,HP,326,37,784,Headphone Model 115 by HP,1.8,TRUE,2024-03-17T07:11:55.224
5384,Headphone Model 952,SKU-105384,Audio,Sony,217,10,201,Headphone Model 952 by Sony,2.1,TRUE,2024-08-05T07:11:55.224
5385,Laptop Model 996,SKU-105385,Laptops,Acer,2324,29,636,Laptop Model 996 by Acer,1.6,TRUE,2024-04-21T07:11:55.224
5386,Laptop Model 536,SKU-105386,Laptops,Dell,2237,24,768,Laptop Model 536 by Dell,2.3,TRUE,2024-10-01T07:11:55.224
5387,Keyboard Model 172,SKU-105387,Computer Accessories,Apple,165,12,339,Keyboard Model 172 by Apple,2.5,TRUE,2025-09-27T07:11:55.224
5388,Camera Model 634,SKU-105388,Cameras,Logitech,1916,10,630,Camera Model 634 by Logitech,3,TRUE,2024-10-08T07:11:55.224
5389,Mouse Model 445,SKU-105389,Computer Accessories,Lenovo,221,45,955,Mouse Model 445 by Lenovo,2.9,TRUE,2024-11-01T07:11:55.224
5390,Smartphone Model 591,SKU-105390,Mobile Phones,Apple,1225,9,293,Smartphone Model 591 by Apple,4.7,TRUE,2025-03-09T07:11:55.224
5391,Monitor Model 398,SKU-105391,Computer Accessories,Samsung,306,25,771,Monitor Model 398 by Samsung,1.1,TRUE,2024-04-07T07:11:55.224
5392,Smart Watch Model 452,SKU-105392,Wearables,Samsung,746,20,500,Smart Watch Model 452 by Samsung,3,TRUE,2024-09-06T07:11:55.224
5393,Monitor Model 730,SKU-105393,Computer Accessories,Sony,75,46,89,Monitor Model 730 by Sony,2.8,TRUE,2023-06-03T07:11:55.224
5394,Mouse Model 661,SKU-105394,Computer Accessories,Acer,136,21,110,Mouse Model 661 by Acer,2.3,TRUE,2023-07-15T07:11:55.224
5395,Keyboard Model 702,SKU-105395,Computer Accessories,Asus,295,3,867,Keyboard Model 702 by Asus,2.9,TRUE,2024-03-08T07:11:55.224
5396,Tablet Model 121,SKU-105396,Tablets,Dell,274,33,643,Tablet Model 121 by Dell,3.7,TRUE,2023-08-21T07:11:55.224
5397,Camera Model 569,SKU-105397,Cameras,Sony,669,23,571,Camera Model 569 by Sony,3.6,TRUE,2024-12-22T07:11:55.224
5398,Smartphone Model 616,SKU-105398,Mobile Phones,Dell,892,11,734,Smartphone Model 616 by Dell,2.3,TRUE,2023-07-28T07:11:55.224
5399,Camera Model 309,SKU-105399,Cameras,Lenovo,1117,2,875,Camera Model 309 by Lenovo,3.3,TRUE,2024-04-25T07:11:55.224
5400,Headphone Model 791,SKU-105400,Audio,Logitech,295,10,739,Headphone Model 791 by Logitech,1.9,FALSE,2023-11-03T07:11:55.224
5401,Keyboard Model 481,SKU-105401,Computer Accessories,Lenovo,182,36,17,Keyboard Model 481 by Lenovo,2.2,TRUE,2025-04-02T07:11:55.224
5402,Keyboard Model 182,SKU-105402,Computer Accessories,Apple,125,47,480,Keyboard Model 182 by Apple,2.9,TRUE,2024-06-20T07:11:55.224
5403,Headphone Model 461,SKU-105403,Audio,Dell,337,40,191,Headphone Model 461 by Dell,1.1,TRUE,2024-03-11T07:11:55.224
5404,Mouse Model 312,SKU-105404,Computer Accessories,Lenovo,318,32,51,Mouse Model 312 by Lenovo,1.6,TRUE,2023-10-11T07:11:55.224
5405,Camera Model 843,SKU-105405,Cameras,Dell,955,21,681,Camera Model 843 by Dell,1.7,TRUE,2024-07-14T07:11:55.224
5406,Camera Model 113,SKU-105406,Cameras,Dell,1344,46,56,Camera Model 113 by Dell,3.6,TRUE,2023-07-25T07:11:55.224
5407,Mouse Model 500,SKU-105407,Computer Accessories,Acer,174,45,630,Mouse Model 500 by Acer,3.9,TRUE,2025-04-28T07:11:55.224
5408,Monitor Model 654,SKU-105408,Computer Accessories,Xiaomi,320,20,456,Monitor Model 654 by Xiaomi,3.9,TRUE,2025-05-22T07:11:55.224
5409,Smart Watch Model 768,SKU-105409,Wearables,Acer,211,49,566,Smart Watch Model 768 by Acer,4.4,TRUE,2024-07-13T07:11:55.224
5410,Tablet Model 237,SKU-105410,Tablets,Samsung,972,35,48,Tablet Model 237 by Samsung,1,TRUE,2023-06-21T07:11:55.224
5411,Printer Model 372,SKU-105411,Office Equipment,Sony,562,46,842,Printer Model 372 by Sony,3.8,TRUE,2025-01-23T07:11:55.224
5412,Headphone Model 419,SKU-105412,Audio,Dell,90,28,662,Headphone Model 419 by Dell,1.7,TRUE,2023-10-13T07:11:55.224
5413,Keyboard Model 994,SKU-105413,Computer Accessories,Xiaomi,146,40,208,Keyboard Model 994 by Xiaomi,1.8,TRUE,2023-07-10T07:11:55.224
5414,Camera Model 601,SKU-105414,Cameras,Sony,358,0,983,Camera Model 601 by Sony,3.6,TRUE,2024-08-19T07:11:55.224
5415,Tablet Model 325,SKU-105415,Tablets,Acer,298,39,552,Tablet Model 325 by Acer,1.2,TRUE,2024-04-09T07:11:55.224
5416,Printer Model 274,SKU-105416,Office Equipment,Samsung,876,9,756,Printer Model 274 by Samsung,2.5,TRUE,2023-06-11T07:11:55.224
5417,Camera Model 123,SKU-105417,Cameras,HP,509,33,729,Camera Model 123 by HP,4.2,TRUE,2025-07-15T07:11:55.224
5418,Headphone Model 518,SKU-105418,Audio,Logitech,226,9,100,Headphone Model 518 by Logitech,4.1,TRUE,2025-01-05T07:11:55.224
5419,Smartphone Model 258,SKU-105419,Mobile Phones,Samsung,662,47,379,Smartphone Model 258 by Samsung,4.8,TRUE,2024-03-09T07:11:55.224
5420,Mouse Model 305,SKU-105420,Computer Accessories,Apple,42,37,225,Mouse Model 305 by Apple,2,TRUE,2024-04-22T07:11:55.224
5421,Keyboard Model 852,SKU-105421,Computer Accessories,Asus,255,20,585,Keyboard Model 852 by Asus,3.9,TRUE,2024-05-15T07:11:55.224
5422,Monitor Model 252,SKU-105422,Computer Accessories,Logitech,126,25,623,Monitor Model 252 by Logitech,1.4,TRUE,2024-09-04T07:11:55.224
5423,Headphone Model 567,SKU-105423,Audio,Xiaomi,254,1,778,Headphone Model 567 by Xiaomi,1.2,TRUE,2024-06-26T07:11:55.224
5424,Mouse Model 683,SKU-105424,Computer Accessories,Acer,99,22,892,Mouse Model 683 by Acer,2.3,TRUE,2025-01-21T07:11:55.224
5425,Keyboard Model 836,SKU-105425,Computer Accessories,Lenovo,223,10,630,Keyboard Model 836 by Lenovo,4.6,TRUE,2024-06-06T07:11:55.224
5426,Printer Model 323,SKU-105426,Office Equipment,Sony,303,15,817,Printer Model 323 by Sony,4.5,TRUE,2025-01-17T07:11:55.224
5427,Tablet Model 496,SKU-105427,Tablets,Dell,1103,38,523,Tablet Model 496 by Dell,3.9,TRUE,2025-10-31T07:11:55.224
5428,Camera Model 513,SKU-105428,Cameras,Acer,663,13,624,Camera Model 513 by Acer,4.7,TRUE,2024-01-25T07:11:55.224
5429,Camera Model 140,SKU-105429,Cameras,Asus,1213,8,299,Camera Model 140 by Asus,1.5,TRUE,2024-11-20T07:11:55.224
5430,Monitor Model 462,SKU-105430,Computer Accessories,HP,47,40,898,Monitor Model 462 by HP,4.4,TRUE,2024-01-09T07:11:55.224
5431,Mouse Model 556,SKU-105431,Computer Accessories,Apple,265,44,859,Mouse Model 556 by Apple,3.4,TRUE,2024-06-18T07:11:55.224
5432,Headphone Model 269,SKU-105432,Audio,Sony,89,18,557,Headphone Model 269 by Sony,1.7,TRUE,2025-01-13T07:11:55.224
5433,Keyboard Model 587,SKU-105433,Computer Accessories,Apple,196,41,915,Keyboard Model 587 by Apple,3.4,TRUE,2025-12-09T07:11:55.224
5434,Monitor Model 755,SKU-105434,Computer Accessories,Asus,144,43,753,Monitor Model 755 by Asus,3.7,TRUE,2024-08-05T07:11:55.224
5435,Smart Watch Model 321,SKU-105435,Wearables,Acer,474,45,252,Smart Watch Model 321 by Acer,1.2,TRUE,2025-07-23T07:11:55.224
5436,Printer Model 771,SKU-105436,Office Equipment,Sony,551,3,515,Printer Model 771 by Sony,3.2,TRUE,2024-08-31T07:11:55.224
5437,Mouse Model 215,SKU-105437,Computer Accessories,HP,264,35,937,Mouse Model 215 by HP,3.9,TRUE,2023-12-04T07:11:55.224
5438,Keyboard Model 312,SKU-105438,Computer Accessories,Samsung,71,37,9,Keyboard Model 312 by Samsung,4.9,TRUE,2025-08-21T07:11:55.224
5439,Camera Model 948,SKU-105439,Cameras,Lenovo,420,24,738,Camera Model 948 by Lenovo,2.4,TRUE,2024-07-07T07:11:55.224
5440,Mouse Model 365,SKU-105440,Computer Accessories,Samsung,254,26,184,Mouse Model 365 by Samsung,4.5,TRUE,2023-11-24T07:11:55.224
5441,Keyboard Model 507,SKU-105441,Computer Accessories,HP,40,41,303,Keyboard Model 507 by HP,3.2,FALSE,2024-05-18T07:11:55.224
5442,Headphone Model 941,SKU-105442,Audio,Sony,134,25,566,Headphone Model 941 by Sony,4.7,TRUE,2025-11-17T07:11:55.224
5443,Keyboard Model 921,SKU-105443,Computer Accessories,Acer,103,16,579,Keyboard Model 921 by Acer,1.8,TRUE,2024-07-21T07:11:55.224
5444,Camera Model 286,SKU-105444,Cameras,Dell,1911,44,2,Camera Model 286 by Dell,2.9,TRUE,2025-02-12T07:11:55.224
5445,Monitor Model 436,SKU-105445,Computer Accessories,Asus,34,19,74,Monitor Model 436 by Asus,2.2,TRUE,2025-10-12T07:11:55.224
